hpl_top_mount.y,hpl_lca_outer.z,hpl_lca_front.z,camber_angle,toe_angle,track
-600.0,161.31578947368422,170.0,0.3110129997368408,0.5732839518421052,6.457838710526314
-600.0,161.31578947368422,172.10526315789474,0.3177622628947355,0.5615136360526317,6.552693447368418
-600.0,161.31578947368422,174.21052631578948,0.32451152605263023,0.5497433202631578,6.647548184210524
-600.0,161.31578947368422,176.31578947368422,0.33126078921052493,0.5379730044736842,6.742402921052629
-600.0,161.31578947368422,178.42105263157896,0.33801005236841963,0.5262026886842103,6.837257657894734
-600.0,161.31578947368422,180.52631578947367,0.34475931552631434,0.5144323728947368,6.93211239473684
-600.0,161.31578947368422,182.6315789473684,0.35150857868420904,0.5026620571052632,7.0269671315789415
-600.0,161.31578947368422,184.73684210526315,0.35825784184210374,0.4908917413157897,7.12182186842105
-600.0,161.31578947368422,186.8421052631579,0.36500710499999844,0.47912142552631576,7.216676605263152
-600.0,161.31578947368422,188.94736842105263,0.37175636815789315,0.46735110973684224,7.311531342105261
-600.0,161.31578947368422,191.05263157894737,0.37850563131578785,0.4555807939473683,7.406386078947363
-600.0,161.31578947368422,193.1578947368421,0.38525489447368255,0.44381047815789476,7.501240815789472
-600.0,161.31578947368422,195.26315789473685,0.39200415763157725,0.43204016236842124,7.596095552631573
-600.0,161.31578947368422,197.3684210526316,0.39875342078947196,0.4202698465789473,7.690950289473682
-600.0,161.31578947368422,199.4736842105263,0.40550268394736666,0.40849953078947376,7.785805026315784
-600.0,161.31578947368422,201.57894736842104,0.41225194710526136,0.39672921500000025,7.880659763157893
-600.0,161.31578947368422,203.68421052631578,0.41900121026315607,0.3849588992105263,7.975514499999991
-600.0,161.31578947368422,205.78947368421052,0.42575047342105077,0.37318858342105277,8.070369236842101
-600.0,161.31578947368422,207.89473684210526,0.43249973657894547,0.3614182676315788,8.165223973684203
-600.0,161.31578947368422,210.0,0.4392489997368402,0.3496479518421053,8.260078710526312
-600.0,163.42105263157896,170.0,0.3014216313157886,0.6053955307894735,6.304813447368419
-600.0,163.42105263157896,172.10526315789474,0.3081708944736833,0.593625215,6.399668184210524
-600.0,163.42105263157896,174.21052631578948,0.314920157631578,0.581854899210526,6.49452292105263
-600.0,163.42105263157896,176.31578947368422,0.3216694207894727,0.5700845834210525,6.589377657894736
-600.0,163.42105263157896,178.42105263157896,0.3284186839473674,0.5583142676315785,6.684232394736841
-600.0,163.42105263157896,180.52631578947367,0.3351679471052621,0.546543951842105,6.7790871315789465
-600.0,163.42105263157896,182.6315789473684,0.3419172102631568,0.5347736360526315,6.873941868421048
-600.0,163.42105263157896,184.73684210526315,0.3486664734210515,0.523003320263158,6.968796605263157
-600.0,163.42105263157896,186.8421052631579,0.3554157365789462,0.511233004473684,7.063651342105259
-600.0,163.42105263157896,188.94736842105263,0.3621649997368409,0.4994626886842105,7.158506078947368
-600.0,163.42105263157896,191.05263157894737,0.3689142628947356,0.48769237289473655,7.25336081578947
-600.0,163.42105263157896,193.1578947368421,0.3756635260526303,0.47592205710526303,7.348215552631578
-600.0,163.42105263157896,195.26315789473685,0.382412789210525,0.4641517413157895,7.44307028947368
-600.0,163.42105263157896,197.3684210526316,0.3891620523684197,0.45238142552631555,7.537925026315789
-600.0,163.42105263157896,199.4736842105263,0.3959113155263144,0.44061110973684203,7.632779763157891
-600.0,163.42105263157896,201.57894736842104,0.4026605786842091,0.4288407939473685,7.7276345
-600.0,163.42105263157896,203.68421052631578,0.4094098418421038,0.41707047815789455,7.822489236842098
-600.0,163.42105263157896,205.78947368421052,0.41615910499999853,0.40530016236842104,7.917343973684207
-600.0,163.42105263157896,207.89473684210526,0.42290836815789323,0.3935298465789471,8.01219871052631
-600.0,163.42105263157896,210.0,0.42965763131578794,0.38175953078947356,8.107053447368418
-600.0,165.52631578947367,170.0,0.29183026289473635,0.6375071097368418,6.151788184210526
-600.0,165.52631578947367,172.10526315789474,0.29857952605263105,0.6257367939473683,6.246642921052631
-600.0,165.52631578947367,174.21052631578948,0.30532878921052575,0.6139664781578943,6.341497657894736
-600.0,165.52631578947367,176.31578947368422,0.31207805236842046,0.6021961623684208,6.436352394736842
-600.0,165.52631578947367,178.42105263157896,0.31882731552631516,0.5904258465789468,6.531207131578947
-600.0,165.52631578947367,180.52631578947367,0.32557657868420986,0.5786555307894733,6.626061868421053
-600.0,165.52631578947367,182.6315789473684,0.33232584184210456,0.5668852149999998,6.720916605263155
-600.0,165.52631578947367,184.73684210526315,0.33907510499999927,0.5551148992105263,6.815771342105264
-600.0,165.52631578947367,186.8421052631579,0.34582436815789397,0.5433445834210523,6.910626078947366
-600.0,165.52631578947367,188.94736842105263,0.35257363131578867,0.5315742676315788,7.005480815789475
-600.0,165.52631578947367,191.05263157894737,0.3593228944736834,0.5198039518421048,7.100335552631576
-600.0,165.52631578947367,193.1578947368421,0.3660721576315781,0.5080336360526313,7.195190289473685
-600.0,165.52631578947367,195.26315789473685,0.3728214207894728,0.4962633202631578,7.290045026315787
-600.0,165.52631578947367,197.3684210526316,0.3795706839473675,0.4844930044736838,7.384899763157896
-600.0,165.52631578947367,199.4736842105263,0.3863199471052622,0.4727226886842103,7.479754499999998
-600.0,165.52631578947367,201.57894736842104,0.3930692102631569,0.4609523728947368,7.5746092368421065
-600.0,165.52631578947367,203.68421052631578,0.3998184734210516,0.4491820571052628,7.669463973684205
-600.0,165.52631578947367,205.78947368421052,0.4065677365789463,0.4374117413157893,7.764318710526314
-600.0,165.52631578947367,207.89473684210526,0.413316999736841,0.42564142552631534,7.859173447368415
-600.0,165.52631578947367,210.0,0.4200662628947357,0.4138711097368418,7.954028184210524
-600.0,167.6315789473684,170.0,0.2822388944736832,0.66961868868421,5.998762921052631
-600.0,167.6315789473684,172.10526315789474,0.2889881576315779,0.6578483728947365,6.093617657894736
-600.0,167.6315789473684,174.21052631578948,0.2957374207894726,0.6460780571052626,6.188472394736841
-600.0,167.6315789473684,176.31578947368422,0.30248668394736733,0.634307741315789,6.283327131578947
-600.0,167.6315789473684,178.42105263157896,0.30923594710526203,0.6225374255263151,6.378181868421052
-600.0,167.6315789473684,180.52631578947367,0.31598521026315673,0.6107671097368416,6.473036605263157
-600.0,167.6315789473684,182.6315789473684,0.32273447342105144,0.598996793947368,6.567891342105258
-600.0,167.6315789473684,184.73684210526315,0.32948373657894614,0.5872264781578945,6.662746078947367
-600.0,167.6315789473684,186.8421052631579,0.33623299973684084,0.5754561623684206,6.757600815789469
-600.0,167.6315789473684,188.94736842105263,0.34298226289473555,0.563685846578947,6.852455552631578
-600.0,167.6315789473684,191.05263157894737,0.34973152605263025,0.5519155307894731,6.94731028947368
-600.0,167.6315789473684,193.1578947368421,0.35648078921052495,0.5401452149999996,7.0421650263157884
-600.0,167.6315789473684,195.26315789473685,0.36323005236841965,0.528374899210526,7.13701976315789
-600.0,167.6315789473684,197.3684210526316,0.36997931552631436,0.5166045834210521,7.231874499999999
-600.0,167.6315789473684,199.4736842105263,0.37672857868420906,0.5048342676315786,7.326729236842101
-600.0,167.6315789473684,201.57894736842104,0.38347784184210376,0.49306395184210505,7.42158397368421
-600.0,167.6315789473684,203.68421052631578,0.39022710499999846,0.4812936360526311,7.516438710526308
-600.0,167.6315789473684,205.78947368421052,0.39697636815789317,0.4695233202631576,7.611293447368417
-600.0,167.6315789473684,207.89473684210526,0.40372563131578787,0.4577530044736836,7.706148184210519
-600.0,167.6315789473684,210.0,0.41047489447368257,0.4459826886842101,7.8010029210526275
-600.0,169.73684210526315,170.0,0.272647526052631,0.7017302676315783,5.845737657894736
-600.0,169.73684210526315,172.10526315789474,0.2793967892105257,0.6899599518421048,5.940592394736841
-600.0,169.73684210526315,174.21052631578948,0.2861460523684204,0.6781896360526308,6.035447131578946
-600.0,169.73684210526315,176.31578947368422,0.2928953155263151,0.6664193202631573,6.130301868421052
-600.0,169.73684210526315,178.42105263157896,0.2996445786842098,0.6546490044736833,6.225156605263157
-600.0,169.73684210526315,180.52631578947367,0.3063938418421045,0.6428786886842098,6.320011342105262
-600.0,169.73684210526315,182.6315789473684,0.3131431049999992,0.6311083728947363,6.414866078947364
-600.0,169.73684210526315,184.73684210526315,0.3198923681578939,0.6193380571052628,6.509720815789473
-600.0,169.73684210526315,186.8421052631579,0.3266416313157886,0.6075677413157888,6.604575552631576
-600.0,169.73684210526315,188.94736842105263,0.3333908944736833,0.5957974255263153,6.699430289473685
-600.0,169.73684210526315,191.05263157894737,0.340140157631578,0.5840271097368414,6.794285026315786
-600.0,169.73684210526315,193.1578947368421,0.3468894207894727,0.5722567939473678,6.889139763157895
-600.0,169.73684210526315,195.26315789473685,0.3536386839473674,0.5604864781578943,6.983994499999997
-600.0,169.73684210526315,197.3684210526316,0.3603879471052621,0.5487161623684204,7.078849236842106
-600.0,169.73684210526315,199.4736842105263,0.3671372102631568,0.5369458465789468,7.173703973684208
-600.0,169.73684210526315,201.57894736842104,0.3738864734210515,0.5251755307894733,7.2685587105263165
-600.0,169.73684210526315,203.68421052631578,0.3806357365789462,0.5134052149999994,7.363413447368415
-600.0,169.73684210526315,205.78947368421052,0.38738499973684093,0.5016348992105258,7.458268184210524
-600.0,169.73684210526315,207.89473684210526,0.39413426289473563,0.4898645834210519,7.553122921052625
-600.0,169.73684210526315,210.0,0.40088352605263033,0.47809426763157836,7.647977657894734
-600.0,171.8421052631579,170.0,0.26305615763157786,0.733841846578947,5.692712394736841
-600.0,171.8421052631579,172.10526315789474,0.26980542078947256,0.7220715307894735,5.787567131578946
-600.0,171.8421052631579,174.21052631578948,0.27655468394736726,0.7103012149999995,5.882421868421051
-600.0,171.8421052631579,176.31578947368422,0.28330394710526197,0.698530899210526,5.977276605263157
-600.0,171.8421052631579,178.42105263157896,0.29005321026315667,0.6867605834210521,6.072131342105262
-600.0,171.8421052631579,180.52631578947367,0.29680247342105137,0.6749902676315785,6.166986078947367
-600.0,171.8421052631579,182.6315789473684,0.3035517365789461,0.663219951842105,6.261840815789469
-600.0,171.8421052631579,184.73684210526315,0.3103009997368408,0.6514496360526315,6.356695552631578
-600.0,171.8421052631579,186.8421052631579,0.3170502628947355,0.6396793202631575,6.45155028947368
-600.0,171.8421052631579,188.94736842105263,0.3237995260526302,0.627909004473684,6.546405026315788
-600.0,171.8421052631579,191.05263157894737,0.3305487892105249,0.6161386886842101,6.64125976315789
-600.0,171.8421052631579,193.1578947368421,0.3372980523684196,0.6043683728947365,6.7361144999999985
-600.0,171.8421052631579,195.26315789473685,0.3440473155263143,0.592598057105263,6.8309692368421
-600.0,171.8421052631579,197.3684210526316,0.350796578684209,0.5808277413157891,6.925823973684209
-600.0,171.8421052631579,199.4736842105263,0.3575458418421037,0.5690574255263156,7.020678710526311
-600.0,171.8421052631579,201.57894736842104,0.3642951049999984,0.557287109736842,7.11553344736842
-600.0,171.8421052631579,203.68421052631578,0.3710443681578931,0.5455167939473681,7.210388184210518
-600.0,171.8421052631579,205.78947368421052,0.3777936313157878,0.5337464781578946,7.305242921052627
-600.0,171.8421052631579,207.89473684210526,0.3845428944736825,0.5219761623684206,7.400097657894729
-600.0,171.8421052631579,210.0,0.3912921576315772,0.5102058465789471,7.4949523947368375
-600.0,173.94736842105263,170.0,0.2534647892105256,0.7659534255263153,5.539687131578946
-600.0,173.94736842105263,172.10526315789474,0.2602140523684203,0.7541831097368418,5.634541868421051
-600.0,173.94736842105263,174.21052631578948,0.266963315526315,0.7424127939473678,5.729396605263156
-600.0,173.94736842105263,176.31578947368422,0.27371257868420973,0.7306424781578943,5.824251342105262
-600.0,173.94736842105263,178.42105263157896,0.28046184184210443,0.7188721623684203,5.919106078947367
-600.0,173.94736842105263,180.52631578947367,0.28721110499999913,0.7071018465789468,6.013960815789472
-600.0,173.94736842105263,182.6315789473684,0.29396036815789384,0.6953315307894733,6.108815552631574
-600.0,173.94736842105263,184.73684210526315,0.30070963131578854,0.6835612149999998,6.203670289473683
-600.0,173.94736842105263,186.8421052631579,0.30745889447368324,0.6717908992105258,6.298525026315785
-600.0,173.94736842105263,188.94736842105263,0.31420815763157794,0.6600205834210523,6.393379763157894
-600.0,173.94736842105263,191.05263157894737,0.32095742078947265,0.6482502676315783,6.4882344999999955
-600.0,173.94736842105263,193.1578947368421,0.32770668394736735,0.6364799518421048,6.583089236842105
-600.0,173.94736842105263,195.26315789473685,0.33445594710526205,0.6247096360526313,6.677943973684207
-600.0,173.94736842105263,197.3684210526316,0.34120521026315676,0.6129393202631573,6.772798710526316
-600.0,173.94736842105263,199.4736842105263,0.34795447342105146,0.6011690044736838,6.867653447368418
-600.0,173.94736842105263,201.57894736842104,0.35470373657894616,0.5893986886842103,6.9625081842105265
-600.0,173.94736842105263,203.68421052631578,0.36145299973684086,0.5776283728947363,7.057362921052625
-600.0,173.94736842105263,205.78947368421052,0.36820226289473557,0.5658580571052628,7.152217657894734
-600.0,173.94736842105263,207.89473684210526,0.37495152605263027,0.5540877413157889,7.247072394736835
-600.0,173.94736842105263,210.0,0.38170078921052497,0.5423174255263153,7.341927131578944
-600.0,176.05263157894737,170.0,0.2438734207894725,0.798065004473684,5.386661868421051
-600.0,176.05263157894737,172.10526315789474,0.2506226839473672,0.7862946886842105,5.481516605263156
-600.0,176.05263157894737,174.21052631578948,0.2573719471052619,0.7745243728947365,5.576371342105261
-600.0,176.05263157894737,176.31578947368422,0.2641212102631566,0.762754057105263,5.671226078947367
-600.0,176.05263157894737,178.42105263157896,0.2708704734210513,0.750983741315789,5.766080815789472
-600.0,176.05263157894737,180.52631578947367,0.277619736578946,0.7392134255263155,5.860935552631577
-600.0,176.05263157894737,182.6315789473684,0.2843689997368407,0.727443109736842,5.955790289473679
-600.0,176.05263157894737,184.73684210526315,0.2911182628947354,0.7156727939473685,6.050645026315788
-600.0,176.05263157894737,186.8421052631579,0.2978675260526301,0.7039024781578945,6.14549976315789
-600.0,176.05263157894737,188.94736842105263,0.3046167892105248,0.692132162368421,6.240354499999999
-600.0,176.05263157894737,191.05263157894737,0.3113660523684195,0.680361846578947,6.3352092368421005
-600.0,176.05263157894737,193.1578947368421,0.3181153155263142,0.6685915307894735,6.430063973684209
-600.0,176.05263157894737,195.26315789473685,0.3248645786842089,0.656821215,6.524918710526311
-600.0,176.05263157894737,197.3684210526316,0.33161384184210363,0.645050899210526,6.619773447368419
-600.0,176.05263157894737,199.4736842105263,0.33836310499999833,0.6332805834210525,6.714628184210521
-600.0,176.05263157894737,201.57894736842104,0.34511236815789303,0.621510267631579,6.80948292105263
-600.0,176.05263157894737,203.68421052631578,0.35186163131578774,0.609739951842105,6.904337657894728
-600.0,176.05263157894737,205.78947368421052,0.35861089447368244,0.5979696360526315,6.999192394736837
-600.0,176.05263157894737,207.89473684210526,0.36536015763157714,0.5861993202631576,7.094047131578939
-600.0,176.05263157894737,210.0,0.37210942078947185,0.5744290044736841,7.1889018684210475
-600.0,178.1578947368421,170.0,0.23428205236842026,0.8301765834210523,5.233636605263156
-600.0,178.1578947368421,172.10526315789474,0.24103131552631496,0.8184062676315788,5.328491342105261
-600.0,178.1578947368421,174.21052631578948,0.24778057868420966,0.8066359518421048,5.423346078947366
-600.0,178.1578947368421,176.31578947368422,0.25452984184210437,0.7948656360526313,5.518200815789472
-600.0,178.1578947368421,178.42105263157896,0.26127910499999907,0.7830953202631573,5.613055552631577
-600.0,178.1578947368421,180.52631578947367,0.26802836815789377,0.7713250044736838,5.707910289473682
-600.0,178.1578947368421,182.6315789473684,0.2747776313157885,0.7595546886842103,5.802765026315784
-600.0,178.1578947368421,184.73684210526315,0.2815268944736832,0.7477843728947368,5.897619763157893
-600.0,178.1578947368421,186.8421052631579,0.2882761576315779,0.7360140571052628,5.992474499999995
-600.0,178.1578947368421,188.94736842105263,0.2950254207894726,0.7242437413157893,6.087329236842104
-600.0,178.1578947368421,191.05263157894737,0.3017746839473673,0.7124734255263153,6.1821839736842055
-600.0,178.1578947368421,193.1578947368421,0.308523947105262,0.7007031097368418,6.277038710526314
-600.0,178.1578947368421,195.26315789473685,0.3152732102631567,0.6889327939473683,6.371893447368416
-600.0,178.1578947368421,197.3684210526316,0.3220224734210514,0.6771624781578943,6.466748184210525
-600.0,178.1578947368421,199.4736842105263,0.3287717365789461,0.6653921623684208,6.561602921052628
-600.0,178.1578947368421,201.57894736842104,0.3355209997368408,0.6536218465789473,6.6564576578947365
-600.0,178.1578947368421,203.68421052631578,0.3422702628947355,0.6418515307894733,6.751312394736835
-600.0,178.1578947368421,205.78947368421052,0.3490195260526302,0.6300812149999998,6.846167131578944
-600.0,178.1578947368421,207.89473684210526,0.3557687892105249,0.6183108992105258,6.941021868421045
-600.0,178.1578947368421,210.0,0.3625180523684196,0.6065405834210523,7.035876605263154
-600.0,180.26315789473685,170.0,0.22469068394736713,0.862288162368421,5.080611342105261
-600.0,180.26315789473685,172.10526315789474,0.23143994710526183,0.8505178465789475,5.175466078947366
-600.0,180.26315789473685,174.21052631578948,0.23818921026315654,0.8387475307894735,5.270320815789471
-600.0,180.26315789473685,176.31578947368422,0.24493847342105124,0.826977215,5.365175552631577
-600.0,180.26315789473685,178.42105263157896,0.25168773657894594,0.815206899210526,5.460030289473682
-600.0,180.26315789473685,180.52631578947367,0.25843699973684064,0.8034365834210525,5.554885026315787
-600.0,180.26315789473685,182.6315789473684,0.26518626289473535,0.791666267631579,5.649739763157889
-600.0,180.26315789473685,184.73684210526315,0.27193552605263005,0.7798959518421055,5.744594499999998
-600.0,180.26315789473685,186.8421052631579,0.27868478921052475,0.7681256360526315,5.8394492368421
-600.0,180.26315789473685,188.94736842105263,0.28543405236841946,0.756355320263158,5.934303973684209
-600.0,180.26315789473685,191.05263157894737,0.29218331552631416,0.744585004473684,6.0291587105263105
-600.0,180.26315789473685,193.1578947368421,0.29893257868420886,0.7328146886842105,6.124013447368419
-600.0,180.26315789473685,195.26315789473685,0.30568184184210356,0.721044372894737,6.218868184210521
-600.0,180.26315789473685,197.3684210526316,0.31243110499999827,0.709274057105263,6.31372292105263
-600.0,180.26315789473685,199.4736842105263,0.31918036815789297,0.6975037413157895,6.408577657894732
-600.0,180.26315789473685,201.57894736842104,0.32592963131578767,0.685733425526316,6.503432394736841
-600.0,180.26315789473685,203.68421052631578,0.3326788944736824,0.673963109736842,6.598287131578938
-600.0,180.26315789473685,205.78947368421052,0.3394281576315771,0.6621927939473685,6.693141868421047
-600.0,180.26315789473685,207.89473684210526,0.3461774207894718,0.6504224781578946,6.787996605263149
-600.0,180.26315789473685,210.0,0.3529266839473665,0.638652162368421,6.8828513421052575
-600.0,182.3684210526316,170.0,0.2150993155263149,0.8943997413157893,4.927586078947366
-600.0,182.3684210526316,172.10526315789474,0.2218485786842096,0.8826294255263157,5.022440815789471
-600.0,182.3684210526316,174.21052631578948,0.2285978418421043,0.8708591097368418,5.117295552631576
-600.0,182.3684210526316,176.31578947368422,0.235347104999999,0.8590887939473683,5.212150289473682
-600.0,182.3684210526316,178.42105263157896,0.2420963681578937,0.8473184781578943,5.307005026315787
-600.0,182.3684210526316,180.52631578947367,0.2488456313157884,0.8355481623684208,5.401859763157892
-600.0,182.3684210526316,182.6315789473684,0.2555948944736831,0.8237778465789473,5.496714499999994
-600.0,182.3684210526316,184.73684210526315,0.2623441576315778,0.8120075307894737,5.591569236842103
-600.0,182.3684210526316,186.8421052631579,0.2690934207894725,0.8002372149999998,5.686423973684205
-600.0,182.3684210526316,188.94736842105263,0.2758426839473672,0.7884668992105263,5.781278710526314
-600.0,182.3684210526316,191.05263157894737,0.2825919471052619,0.7766965834210523,5.8761334473684155
-600.0,182.3684210526316,193.1578947368421,0.2893412102631566,0.7649262676315788,5.970988184210524
-600.0,182.3684210526316,195.26315789473685,0.2960904734210513,0.7531559518421053,6.065842921052626
-600.0,182.3684210526316,197.3684210526316,0.30283973657894603,0.7413856360526313,6.160697657894735
-600.0,182.3684210526316,199.4736842105263,0.30958899973684073,0.7296153202631578,6.255552394736837
-600.0,182.3684210526316,201.57894736842104,0.31633826289473543,0.7178450044736843,6.350407131578946
-600.0,182.3684210526316,203.68421052631578,0.32308752605263014,0.7060746886842103,6.445261868421044
-600.0,182.3684210526316,205.78947368421052,0.32983678921052484,0.6943043728947368,6.540116605263154
-600.0,182.3684210526316,207.89473684210526,0.33658605236841954,0.6825340571052628,6.634971342105255
-600.0,182.3684210526316,210.0,0.34333531552631424,0.6707637413157893,6.729826078947364
-600.0,184.4736842105263,170.0,0.20550794710526266,0.9265113202631575,4.774560815789473
-600.0,184.4736842105263,172.10526315789474,0.21225721026315736,0.914741004473684,4.869415552631578
-600.0,184.4736842105263,174.21052631578948,0.21900647342105206,0.90297068868421,4.964270289473683
-600.0,184.4736842105263,176.31578947368422,0.22575573657894676,0.8912003728947365,5.0591250263157885
-600.0,184.4736842105263,178.42105263157896,0.23250499973684147,0.8794300571052626,5.153979763157894
-600.0,184.4736842105263,180.52631578947367,0.23925426289473617,0.867659741315789,5.248834499999999
-600.0,184.4736842105263,182.6315789473684,0.24600352605263087,0.8558894255263155,5.343689236842101
-600.0,184.4736842105263,184.73684210526315,0.2527527892105256,0.844119109736842,5.43854397368421
-600.0,184.4736842105263,186.8421052631579,0.2595020523684203,0.832348793947368,5.533398710526312
-600.0,184.4736842105263,188.94736842105263,0.266251315526315,0.8205784781578945,5.6282534473684205
-600.0,184.4736842105263,191.05263157894737,0.2730005786842097,0.8088081623684206,5.723108184210522
-600.0,184.4736842105263,193.1578947368421,0.2797498418421044,0.797037846578947,5.817962921052631
-600.0,184.4736842105263,195.26315789473685,0.2864991049999991,0.7852675307894735,5.912817657894733
-600.0,184.4736842105263,197.3684210526316,0.2932483681578938,0.7734972149999996,6.007672394736842
-600.0,184.4736842105263,199.4736842105263,0.2999976313157885,0.761726899210526,6.1025271315789436
-600.0,184.4736842105263,201.57894736842104,0.3067468944736832,0.7499565834210525,6.197381868421052
-600.0,184.4736842105263,203.68421052631578,0.3134961576315779,0.7381862676315786,6.292236605263151
-600.0,184.4736842105263,205.78947368421052,0.3202454207894726,0.7264159518421051,6.3870913421052595
-600.0,184.4736842105263,207.89473684210526,0.3269946839473673,0.7146456360526311,6.481946078947361
-600.0,184.4736842105263,210.0,0.333743947105262,0.7028753202631576,6.576800815789471
-600.0,186.57894736842104,170.0,0.19591657868420953,0.9586228992105258,4.621535552631578
